BoroName,NTAName,id,mhinc_70,mhinc_80,mhinc_90,mhinc_00,mhinc_10,pcol_70,pcol_80,pcol_90,pcol_00,pcol_10,70_HINC70,70_MHMVAL7,70_MRENT70,00_MHMVAL0,00_MRENT00,10_mrent0a,10_mhmval0,70_POP70,70_WHITE70,70_BLACK70,80_POP80,80_NHWHT80,80_NHBLK80,80_MHMVAL8,80_MRENT80,90_POP90,90_NHWHT90,90_NHBLK90,90_MHMVAL9,90_MRENT90,00_POP00,00_NHWHT00,00_NHBLK00,10_pop10,10_nhwht10,10_nhblk10
Brooklyn,Rugby-Remsen Village,36047093600,0,17466,45052,47688,55917,10,12,19,19,27,10714.28616,23242.18662,105.8974394,203900,697,917,449400,1533.99997714162,1474.99997802079,45,1764.99997369945,150,1424,47307.9992950559,232.999996528029,1889.99997183681,23.9999996423721,1731,178499.997340143,495.999992609024,1876,14,1780,1628,6,1502
Brooklyn,Rugby-Remsen Village,36047094600,0,20127,43083,43976,56840,11,15,20,25,21,9630.218943,26356.50353,124.5199981,195348.3412,679.0894569,817,450300,1715.00000593765,1638.00000597863,67,1816.00000683125,178,1455,52883.6224230872,254.111111662683,1867.00000367127,59.9999997210689,1688,181474.783136368,534.167272399816,2090,45,1942,1830,42,1643
Queens,Hollis,36081048200,0,20917,51050,49773,92692,22,32,33,29,29,10529.41181,31060.60577,102.7906901,302000,723,1129,604500,1157.99999784306,1096.99999795668,25,1197.99999776855,518,333,63455.999881804,222.99999958463,1302.99999757297,263.999999508262,505,229899.999571778,460.999999141321,1608,136,777,1452,83,569
Brooklyn,Stuyvesant Heights,36047028502,0,7788,9642,11859,16161,,0,2,5,5,5254.310741,,79.96710152,350000,214,367,-999,4323.97640693258,1248.16824626421,3007.17358398438,3581.99989324808,33,2547,,132.999996036291,3329.99990075827,8.9999997317791,2195,,192.999994248152,2921,11,1639,2802,11,1413
Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,36047001300,0,20873,46957,58828,92599,37,44,58,54,52,9922.619129,,183.2326389,104200,1078,1319,366500,2571.99998532841,1884.9999892473,605,1608.9999908217,894,477,21249.9998787825,334.999998089042,1662.99999051366,1110.99999366247,251,162499.999073043,651.999996280763,2533,1323,638,2275,1344,355
Queens,Astoria,36081006100,0,11882,27029,31010,52234,4,10,26,33,40,6888.235369,28888.88852,77.24565831,281000,720,1147,594900,6242.99995348603,6154.99995414168,7,6015.99995517731,4709,24,55999.9995827675,183.999998629093,5676.99995770305,3652.99997278303,35,236399.998238683,483.999996393919,6749,3360,89,5644,3023,110
Queens,Astoria,36081006300,0,11928,27913,32730,47817,5,9,24,28,51,7503.086247,26875,78.72062698,316700,759,1230,823200,6292.9999531135,6225.99995361269,11,6288.9999531433,4641,17,53586.9996007457,188.99999859184,5922.99995587021,3913.99997083843,45,243799.998183548,513.999996170402,7029,3382,116,5949,3359,121
Queens,Oakland Gardens,36081138501,0,30310,54456,59526,78611,,30,0,,47,17801.93066,42390.10918,226.1363753,371199.9875,1164.000039,1643,756100,4999.54859422566,4928.29380168789,7.80874443054199,4354.35108919186,3886.80249023438,5.85655832290649,86758.0008890403,390.999979303561,4361.18374053109,2846.28732931707,27.3306045532227,317900.005854924,927.999987302322,4532.00004887581,1945.353515625,28.306697845459,4743,1336,55
Manhattan,Washington Heights South,36061024301,0,9418,16956,24219,29344,6,9,11,14,19,5373.711524,13750,74.56521447,411500,554,773,1000001,3732.00002085418,275.000001536682,3427,3329.00001860224,125,2760,37500.0002095476,167.000000933185,3720.00002078712,84.0000004693866,2343,155000.00086613,335.000001871958,4296,109,1862,3946,307,1300
Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin,36047069601,0,20374,37424,48492,68529,,16,0,,32,12369.4582,27316.17591,186.7924477,270699.9998,819.0000399,1333,496700,2195.72600843268,2180.96128022997,6.74958992004395,2718.8192361861,2653.8544921875,.843698740005493,59061.9989998706,305.000013028043,2766.48821581202,2607.45100059989,5.48404169082642,233899.994559524,664.00002038053,3343.99995601177,2886.29345703125,134.569946289063,3780,1805,1392
Brooklyn,Flatlands,36047072000,0,18879,35852,34712,69185,0,10,28,15,22,11145.16185,,172.343739,287400,889,1215,622100,1406.00004844926,1405.0000484148,0,1405.0000484148,1360,0,57500.0019813888,296.000010199845,1210.00004169531,1156.00003983453,1,216700.007467251,636.000021915883,1643,481,988,2167,161,1789
Brooklyn,Flatlands,36047072200,0,20186,49375,46389,81919,8,13,24,22,28,12281.24964,28870.96737,135,201200,699,981,459100,2537.99999645446,2525.99999647122,2,2290.99999679951,1769,376,52739.9999263231,246.999999654945,2584.9999963888,535.999999251217,1846,191799.999732059,585.999999181367,2853,191,2502,2655,78,2337
Manhattan,Hamilton Heights,36061022700,0,7567,20121,23661,36250,4,11,17,21,43,4636.989434,37500,79.21665929,371179.8165,489.7272727,876,1000001,5837.00003464986,217.000001290813,5574,5062.00002902374,76,4751,55124.8996790443,155.683609526322,4678.00002736785,104.000000658445,3866,323694.422378148,310.967463831743,5195,218,3530,4864,672,2575
Manhattan,Central Harlem North-Polo Grounds,36061025900,0,4462,7856,15121,51536,1,3,8,4,35,4383.019094,,59.93805836,381944.4444,425.8535032,782,581300,4300.99993943423,41.9999992131488,4230,1867.99997424847,23,1753,,141.44839243793,1805.99998775963,37.9999992478406,1634,0,249.643195992948,1932,25,1458,3496,424,1706
Queens,Springfield Gardens North,36081033000,0,20609,42538,48706,70019,5,12,15,20,15,9967.59307,21169.22963,127.1153862,172700,808,962,424700,5595.99997394159,568.999997350387,4970,5004.99997669365,114,4685,40216.999812725,231.999998919666,5111.9999761954,44.9999997904524,4828,142899.99933457,575.999997317791,6083,31,5721,6170,42,5589
Queens,South Ozone Park,36081083800,0,20438,40485,52179,62526,5,7,10,17,22,10633.33333,22642.54377,127.2272717,210400,807,1226,542500,4029.00000773912,4018.00000771799,6,3651.00000701303,3247,33,43694.0000839297,235.0000004514,3772.00000724546,2372.00000455626,250,168900.000324432,572.000001098728,4764,1329,687,4970,750,961
Manhattan,East Harlem South,36061017401,0,9099,18979,24861,25809,8,13,16,19,18,5194.029897,,69.35361655,195000,454,630,583300,5331,3196,1851,4770,232,2191,46000,160,5474,449,2300,137500,341,5821,456,2334,5248,599,1991
Manhattan,East Harlem South,36061017402,0,10222,18750,26175,25938,1,6,16,16,28,5164.893608,,62.27810889,0,696,844,-999,2581.99994409131,1396.99996975041,1062,1891.99995903205,12,1299,44999.9990256038,253.999994500075,2634.99994294369,100.999997813022,1355,0,455.999990126118,2173,21,1153,2093,226,972
Manhattan,Central Harlem South,36061018600,0,5856,11466,14008,18189,1,5,6,11,16,4555.743269,,75.82126071,118400,290,507,-999,7063.9998947382,1177.99998244643,5735,5816.99991331995,68,4746,,133.999998003244,6315.99990588427,65.9999990165234,5082,0,241.999996393919,5736,166,3949,5701,337,3234
Bronx,Claremont-Bathgate,36005038500,0,5017,12354,14679,20981,2,2,5,5,8,4681.102717,15250,73.60638436,158300,497,754,518600,7447.0000299096,4840.00001943903,2473,3355.00001347478,164,866,20500.0000823347,173.000000694825,4010.00001610548,127.000000510074,1011,105700.000424526,349.000001401699,4071,94,1047,4758,92,1448
Bronx,Bedford Park-Fordham North,36005023702,0,6223,11795,16111,19490,4,4,0,5,10,6293.478061,,79.63768222,,570,733,1000001,1048.99997655302,934.999979101121,86,1334.99997016042,150,298,34999.999217689,192.999995686114,1339.99997004867,65.999998524785,181,14998.9996647462,373.999991640449,1212,37,267,1241,28,248
Bronx,Kingsbridge Heights,36005025300,0,7290,15800,20956,22324,6,6,6,7,12,8214.952874,18750,83.84830927,136300,559,775,439200,5242.99997070245,5014.9999719765,157,5734.99996795319,859,1585,32499.9998183921,194.999998910353,6424.99996409751,285.99999840185,1489,131299.999266304,381.999997865409,6402,135,1373,6332,93,1136
Bronx,Norwood,36005042901,0,11031,25470,27176,27324,,9,0,,13,8308.009417,26566.34516,85.09778273,212872.6999,632.9320119,893,311100,2787.00137478579,2782.49470807984,4.43428573012352,2664.0884489743,2034.72027397156,72.1227211952209,38832.3294692895,190.918100441928,3082.31593392324,1529.90749061946,232.570340156555,146069.449527439,404.050881692721,3269.00000154879,579.790476322174,485.223402023315,3420,315,544
Manhattan,Central Harlem North-Polo Grounds,36061021500,0,6803,12685,18134,26750,1,2,9,7,23,3350.718216,,61.91342132,777778.5556,502.4703277,714,272700,3054.00001574403,37.0000002598894,3007,2838.00005039306,9,2770,64999.998590753,179.017355339497,2890.00007715821,14.0000003874302,2705,0,332.660098871522,2925,26,2558,3068,148,2184
Manhattan,Manhattanville,36061021703,0,6933,14390,24118,-999,,5,0,,,4695.652521,,63.2035929,0,484.0000102,-999,-999,1.06576128961751,.240886354527902,.787705540657043,.468906375579536,.00357398157939315,.342387437820435,,138.000002288526,.897784158121794,.0114367408677936,.571122229099274,0,244.999999707082,1.0000000296277,.0207290928810835,.44460329413414,6,3,3
Manhattan,Murray Hill-Kips Bay,36061008000,0,22623,50982,68868,114706,40,52,62,72,84,9626.943362,64318.18132,200.2546691,289300,1228,1848,633700,5256.00001024897,5136.00001001498,55,5541.00001080471,5008,73,214286.000417848,399.000000778033,5289.00001031332,4675.00000911605,97,500001.00097498,704.000001372769,5392,4495,78,5377,4258,105
Queens,Jamaica Estates-Holliswood,36081046400,0,23010,42278,60069,66281,,39,0,,67,17913.06154,53163.30792,140.2015238,382293.3541,802.634437,1119,466700,972.899716408225,939.553358351346,14.1013737097383,971.781448157271,746.261879920959,57.0559700727463,96043.0141933662,275.885711169885,1217.94935518689,598.305194716901,213.681098222733,337472.844166244,620.789908109239,1372.00000058673,433.441393852234,385.931362390518,1643,431,449
Queens,Jamaica Estates-Holliswood,36081127700,0,38689,65009,85335,93106,31,47,56,65,59,22013.84053,46785.38502,117.9166667,373288.0104,1535,1246,885600,3737.00002559833,3630.00002482533,16,3551.00002428703,3185,46,96920.3159907716,383.617023932648,3498.00002384931,2916.00001992844,52,340315.899295921,980.05661026645,3656,2667,151,3633,2730,130
Brooklyn,Bedford,36047024300,5250,6425,13750,23358,26778,2,6,4,12,28,5250,11875,82.31182639,202600,486,847,646800,4724,203,4397,3113,21,2955,33750,165,3693,23,3247,103600,294,3954,19,3372,3786,598,2490
Queens,Queensbridge-Ravenswood-Long Island City,36081008500,0,9769,19621,34215,51413,5,7,10,15,19,7717.522659,15904.91453,69.00560087,241447.2527,659.581761,1206,558800,1353.00000035763,1302.00000046939,31,1140.00000034086,649,65,27604.1666875244,167.699422039307,993.000000167638,386.000000473112,80,154420.000174556,437.369491585887,1245,361,152,1270,345,109
Queens,Queensbridge-Ravenswood-Long Island City,36081004300,0,8967,13617,15456,16638,2,4,8,3,11,7958.333507,,96.3356151,197900,275,466,118300,3260.99996811105,2454.99997599283,777,2627.99997430108,949,845,22499.999779975,146.999998562504,2542.99997513229,527.999994836748,848,149999.998533167,291.999997144565,2571,276,1054,2437,201,1018
Brooklyn,Bedford,36047025100,0,6921,13631,21724,34821,1,3,4,6,16,4481.579134,15750,76.51751156,144400,408,744,522300,4950.00007376075,184.000002741814,4725,3168.00004720688,8,3056,30625.0004563481,166.000002473593,2698.00004020333,10.0000001490116,2552,82500.0012293458,305.000004544854,3779,15,3168,3816,197,2718
Brooklyn,Bedford,36047026500,0,8203,20239,24977,43250,1,4,10,13,20,4686.170286,12321.42857,78.32167724,189100,605,867,633600,3628,56,3555,3491,35,3348,35357,178,2959,15,2751,123400,353,3717,15,3344,3838,133,3037
Bronx,East Tremont,36005037300,0,6083,14242,22536,27724,,5,0,,9,5294.797914,16249.99933,80,168200.0089,531.0000058,822,315400,8514.33277111501,5209.41415386274,3031.421875,4367.9625095427,163.698776245117,1667.93078613281,24687.9995440905,180.000000945257,4213.24720127508,131.757552847266,1412.40100097656,108900.00221896,338.000006343642,4891.00008606911,95.8236770629883,1768.74536132813,5318,115,1768
Bronx,Belmont,36005039100,5250,8924,14222,19031,22081,3,3,6,8,13,5250,16250,65.96737112,186600,519,860,455100,7505.99986368511,6989.99987305608,358,5707.99989633821,3575,366,29999.9994551763,152.999997221399,5684.99989675591,2175.99996048212,427,165599.996992573,337.999993861653,6372,996,719,6992,900,967
Brooklyn,Carroll Gardens-Columbia Street-Red Hook,36047005100,4660,8463,32250,51767,85870,1,4,32,46,63,4660,,58.9285687,306300,854,1514,509400,3612.99999663513,3299.99999692664,79,1794.99999832828,688,42,38332.9999642996,151.999999858439,1914.99999821652,1053.99999901839,132,174999.999837019,603.999999437481,2093,1098,161,2171,1411,98
Queens,Bayside-Bayside Hills,36081109300,0,31057,53928,66600,84583,,27,0,40,37,17176.81637,42575.11585,129.5645451,387941.2766,853.5714286,2001,767100,3405.6345661196,3335.79113042459,42.895622253418,3111.87314029863,2742.5068359375,37.9155044555664,88942.8866147749,337.47521434648,3069.9079323664,2339.95666469504,40.9080505371094,329879.782261086,816.299100503885,3041,2095,55,3034,1844,32
Queens,Bayside-Bayside Hills,36081109700,0,25481,44732,66071,80500,15,24,28,38,36,11469.3879,31867.47166,136.0465046,321900,972,1176,682400,2104,2028,52,1851,1711,6,70100,312,1905,1506,21,261100,681,2048,1373,14,1887,1183,34
Manhattan,Turtle Bay-East Midtown,36061008800,0,18668,40227,61358,92403,36,48,60,73,83,9544.573245,,170.2580217,214900,1230,1767,619700,6521.99996440965,6334.99996543011,33,6395.99996509723,5569,148,45713.9997505402,348.999998095518,6928.99996218867,5580.99996954466,195,399999.997817213,773.999995776307,7345,5121,233,7026,4882,196
Manhattan,Turtle Bay-East Midtown,36061009000,0,20686,48833,80953,117614,44,56,66,76,76,10369.49095,65000,228.3546378,280000,1470,1946,733500,5019.00003272016,4752.00003097951,115,5984.00003901124,4934,194,215625.001405715,457.000002979301,7428.00004842505,5709.00003721844,229,500001.003259636,929.000006056391,7599,5461,323,7883,5408,302
Manhattan,Battery Park City-Lower Manhattan,36061001501,0,20222,30900,40158,48359,,30,44,45,51,2438.521322,,53.31960474,106500,468,693,483300,714.649461044212,467.978631634297,66.8533897399902,3955.11801417497,2845.07165145874,292.815571784973,5419.23560795152,286.784883695728,4161.99994839856,2867.99996444187,332,0,385.999995214283,4562,2832,369,5518,3314,331
Manhattan,Chinatown,36061002900,0,10523,18225,20344,30962,,11,14,12,17,4673.819719,,53.18909901,150800,434,685,501800,9194.35045914767,2238.02134529402,1092.14660644531,5876.88189143991,678.928344726563,161.184432983398,8000.00007555354,117.000006716217,7058.00006665711,694.00000655427,617,187500.001770786,262.000002474379,7422,519,792,6398,578,681
Brooklyn,Fort Greene,36047018100,4625,7427,30919,48731,75658,7,19,42,56,71,4625,21785.71402,85.90490992,433700,815,1428,597800,4999.99998137355,1850.99999310449,2994,3816.99998578057,647,2550,61052.9997725599,176.999999340624,3889.99998550862,874.999996740371,2307,273199.998982251,532.99999801442,3895,1164,2004,3936,2021,1169
Manhattan,Murray Hill-Kips Bay,36061007800,0,20686,45942,70174,92418,34,51,60,67,76,9298.07748,,179.0706015,219300,1366,1856,578200,4567.00000613081,4431.00000594824,51,4930.0000066181,4407,90,50000.0000671207,368.000000494008,5991.0000080424,5022.0000067416,126,350000.000469845,794.000001065877,7471,5644,214,8391,5736,265
Queens,South Ozone Park,36081084601,0,18397,40804,43167,82188,,6,0,18,22,10413.05478,26504.78871,132.7176333,249900,773,1092,616200,2426.35602006907,2425.35615642084,0,2163.4447116848,2050.45819366723,13.9989455358591,51779.8114113375,256.000053105912,2344.41846908015,1662.5506082105,110.999648038298,185099.699815367,578.000351694328,2817,858,339,2730,512,458
Manhattan,West Village,36061007100,0,17909,45470,75502,106176,44,58,59,74,82,7030.888222,63333.3319,154.8561016,361800,1154,1962,806500,7252.99995609326,6548.999960355,593,6038.99996344233,5447,124,121428.999264918,341.99999792967,6240.9999622195,5278.99996804306,305,500000.996973196,627.999996198341,5620,4740,149,5429,4467,116
Queens,Oakland Gardens,36081129102,0,30555,58636,69164,103792,,37,0,,60,18538.52441,42775.38262,206.644528,326574.7498,638.3490396,2001,623500,3673.80304263983,3652.93262298274,13.6542343944311,3303.74408569324,3124.73604953662,11.9808416366577,86680.1868823142,346.929994786013,3149.94711013627,2748.57450067019,26.7097520828247,304694.196417809,502.416386116882,3269.000002129,2330.8364315033,114.889333724976,3341,2178,105
Queens,Forest Hills,36081074900,0,32559,72442,95059,110750,,52,0,,69,15261.98811,42172.36578,151.0491844,483634.4346,1494.138944,2001,1000001,1798.90176669136,1731.77143623307,45.1212266683578,1898.33875522949,1706.99903869629,8.70004796981812,126002.442641276,324.318806734855,1763.68374927342,1451.50454609003,9.02731186151505,494082.243734703,835.449255373917,2111.99999635667,1542.06564331055,30.2122659683228,1453,1026,15
Queens,Forest Hills,36081076901,0,17225,32456,56460,68026,,30,0,,64,9461.602762,41723.70959,114.0293827,105183.6376,916.6228342,1178,292400,3813.2984724734,3783.94820934162,11.7632964849472,4518.47287599463,3827.62240600586,43.8188786506653,85345.0862906535,256.839732880881,3620.40005435701,2979.79344975669,78.7609004974365,361909.736676155,490.347879372313,3893.99999506772,2583.86392211914,112.632965087891,4056,2495,164
Bronx,Woodlawn-Wakefield,36005042600,0,21134,45017,50972,68026,5,10,23,24,26,10583.33333,25856.03077,131.4473736,202700,791,1310,464000,5656.00001580268,4344.000012137,1259,5609.00001567137,1103,3731,54793.0001530899,269.000000751577,5080.00001419336,454.000001268461,4000,171300.000478607,594.000001659617,6470,173,5644,6387,135,5403
Brooklyn,Canarsie,36047103400,0,12530,13909,15524,27284,,4,0,,10,10776.8597,,112.0145824,225000.0019,342.0000119,509,-999,5506.5605002013,4648.99758359289,824.010375976563,4192.09121950809,2870.71411132813,899.010131835938,31250.0010989859,186.999993798466,3707.55336904235,2064.46676817583,1053.94384765625,162499.996990343,337.999995807262,3898.99993282557,731.247497558594,2267.75537109375,3918,313,2643
Brooklyn,Georgetown-Marine Park-Bergen Beach-Mill Basin,36047069602,0,20374,37424,48492,85313,,16,0,,36,12369.4585,27316.17711,186.7924502,270700.0002,818.9999709,1386,575500,3009.27400020199,2989.03872834664,9.25041007995605,3726.18077450563,3637.1455078125,1.15630125999451,59061.9978457627,304.999991369202,3791.51179506717,3573.54900965389,7.51595830917358,233899.994142188,663.999987034535,4583.00004398823,3955.70654296875,184.430053710938,5995,4018,1090
Bronx,Hunts Point,36005009300,0,8994,13805,18371,31000,,3,4,4,7,5686.77687,25166.00346,83.77760424,159557.3864,465.0650407,750,433600,7478.85529691269,4452.06512550211,2723.79022598267,4719.99991497811,183,1023,38579.2342804199,162.186008974016,4308.99992285919,126.999997764244,568,58761.1455910388,303.363798746853,5531,91,1363,6356,113,1730
